2000
1933=>[HU: f_id=X9G-10227.03.2290010479, hw_v=H14, l_num=1933, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0285058, sw_v=0421]
390=>[HU: f_id=X9G-10222.03.2290011645, hw_v=H14, l_num=390, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0266857, sw_v=0421]
1298=>[HU: f_id=X9G-10229.03.2290010079, hw_v=H14, l_num=1298, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0290274, sw_v=0421]
1168=>[HU: f_id=X9G-10227.03.2290010308, hw_v=H14, l_num=1168, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0284441, sw_v=0421]
1503=>[HU: f_id=X9G-10227.03.2290010129, hw_v=H14, l_num=1503, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0284003, sw_v=0421]
1340=>[HU: f_id=X9G-10229.03.2290010042, hw_v=H14, l_num=1340, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0290193, sw_v=0421]
280=>[HU: f_id=X9G-10222.03.2290011574, hw_v=H14, l_num=280, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0266677, sw_v=0421]
1210=>[HU: f_id=X9G-10229.03.2290010105, hw_v=H14, l_num=1210, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0290346, sw_v=0421]
1963=>[HU: f_id=X9G-10227.03.2290010500, hw_v=H14, l_num=1963, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0285118, sw_v=0421]
672=>[HU: f_id=X9G-10223.03.2290010182, hw_v=H14, l_num=672, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0268176, sw_v=0421]
987=>[HU: f_id=X9G-10224.03.2290010017, hw_v=H14, l_num=987, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0270886, sw_v=0421]
595=>[HU: f_id=X9G-10223.03.2290010175, hw_v=H14, l_num=595, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0268159, sw_v=0421]
1935=>[HU: f_id=X9G-10227.03.2290010476, hw_v=H14, l_num=1935, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0285050, sw_v=0421]
1772=>[HU: f_id=X9G-10227.03.2290010574, hw_v=H14, l_num=1772, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0285351, sw_v=0421]
1805=>[HU: f_id=X9G-10227.03.2290010762, hw_v=H14, l_num=1805, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0285930, sw_v=0421]
1079=>[HU: f_id=X9G-10227.03.2290010443, hw_v=H14, l_num=1079, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0284958, sw_v=0421]
864=>[HU: f_id=X9G-10223.03.2290010261, hw_v=H14, l_num=864, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0268388, sw_v=0421]
472=>[HU: f_id=X9G-10222.03.2290011564, hw_v=H14, l_num=472, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0266658, sw_v=0421]
851=>[HU: f_id=X9G-10223.03.2290010304, hw_v=H14, l_num=851, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0268553, sw_v=0421]
1907=>[HU: f_id=X9G-10227.03.2290010542, hw_v=H14, l_num=1907, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0285244, sw_v=0421]
1744=>[HU: f_id=X9G-10227.03.2290010534, hw_v=H14, l_num=1744, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0285220, sw_v=0421]
741=>[HU: f_id=X9G-10223.03.2290010058, hw_v=H14, l_num=741, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0267902, sw_v=0421]
1581=>[HU: f_id=X9G-10227.03.2290010070, hw_v=H14, l_num=1581, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0283798, sw_v=0421]
1614=>[HU: f_id=X9G-10228.03.2290010020, hw_v=H14, l_num=1614, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0286151, sw_v=0421]
787=>[HU: f_id=X9G-10223.03.2290010129, hw_v=H14, l_num=787, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0268074, sw_v=0421]
1553=>[HU: f_id=X9G-10227.03.2290010104, hw_v=H14, l_num=1553, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0283910, sw_v=0421]
87 =>[HU: f_id=X9G-10216.03.2290010188, hw_v=H14, l_num= 87, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0241272, sw_v=0421]
285=>[HU: f_id=X9G-10222.03.2290011646, hw_v=H14, l_num=285, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0266858, sw_v=0421]
1390=>[HU: f_id=X9G-10229.03.2290010169, hw_v=H14, l_num=1390, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0290539, sw_v=0421]
272=>[HU: f_id=X9G-10222.03.2290011567, hw_v=H14, l_num=272, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0266664, sw_v=0421]
1423=>[HU: f_id=X9G-10227.03.2290010238, hw_v=H14, l_num=1423, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0284250, sw_v=0421]
76 =>[HU: f_id=X9G-10216.03.2290010159, hw_v=H14, l_num= 76, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0241183, sw_v=0421]
554=>[HU: f_id=X9G-10223.03.2290010158, hw_v=H14, l_num=554, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0268129, sw_v=0421]
677=>[HU: f_id=X9G-10223.03.2290010191, hw_v=H14, l_num=677, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0268194, sw_v=0421]
162=>[HU: f_id=X9G-10216.03.2290010046, hw_v=H14, l_num=162, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0240849, sw_v=0421]
1362=>[HU: f_id=X9G-10229.03.2290010126, hw_v=H14, l_num=1362, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0290410, sw_v=0421]
541=>[HU: f_id=X9G-10222.03.2290011525, hw_v=H14, l_num=541, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0266591, sw_v=0421]
1232=>[HU: f_id=X9G-10229.03.2290010098, hw_v=H14, l_num=1232, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0290328, sw_v=0421]
1985=>[HU: f_id=X9G-10227.03.2290010513, hw_v=H14, l_num=1985, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0285159, sw_v=0421]
431=>[HU: f_id=X9G-10222.03.2290011398, hw_v=H14, l_num=431, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0266329, sw_v=0421]
664=>[HU: f_id=X9G-10223.03.2290010145, hw_v=H14, l_num=664, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0268104, sw_v=0421]
810=>[HU: f_id=X9G-10224.03.2290010039, hw_v=H14, l_num=810, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0271442, sw_v=0421]
869=>[HU: f_id=X9G-10223.03.2290010268, hw_v=H14, l_num=869, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0268396, sw_v=0421]
477=>[HU: f_id=X9G-10222.03.2290011556, hw_v=H14, l_num=477, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0266642, sw_v=0421]
933=>[HU: f_id=X9G-10224.03.2290010047, hw_v=H14, l_num=933, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0271487, sw_v=0421]
1204=>[HU: f_id=X9G-10229.03.2290010109, hw_v=H14, l_num=1204, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0290359, sw_v=0421]
1171=>[HU: f_id=X9G-10227.03.2290010299, hw_v=H14, l_num=1171, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0284411, sw_v=0421]
1041=>[HU: f_id=X9G-10227.03.2290010447, hw_v=H14, l_num=1041, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0284967, sw_v=0421]
1794=>[HU: f_id=X9G-10227.03.2290010618, hw_v=H14, l_num=1794, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0285503, sw_v=0421]
1827=>[HU: f_id=X9G-10227.03.2290010688, hw_v=H14, l_num=1827, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0285714, sw_v=0421]
1957=>[HU: f_id=X9G-10227.03.2290010465, hw_v=H14, l_num=1957, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0285019, sw_v=0421]
56 =>[HU: f_id=X9G-10216.03.2290010168, hw_v=H14, l_num= 56, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0241211, sw_v=0421]
367=>[HU: f_id=X9G-10222.03.2290011582, hw_v=H14, l_num=367, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0266694, sw_v=0421]
354=>[HU: f_id=X9G-10222.03.2290011609, hw_v=H14, l_num=354, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0266745, sw_v=0421]
746=>[HU: f_id=X9G-10223.03.2290010059, hw_v=H14, l_num=746, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0267904, sw_v=0421]
1013=>[HU: f_id=X9G-10227.03.2290010399, hw_v=H14, l_num=1013, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0284828, sw_v=0421]
1766=>[HU: f_id=X9G-10227.03.2290010632, hw_v=H14, l_num=1766, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0285544, sw_v=0421]
1636=>[HU: f_id=X9G-10228.03.2290010045, hw_v=H14, l_num=1636, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0286203, sw_v=0421]
231=>[HU: f_id=X9G-10223.03.2290010008, hw_v=H14, l_num=231, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0267024, sw_v=0421]
623=>[HU: f_id=X9G-10222.03.2290011437, hw_v=H14, l_num=623, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0266419, sw_v=0421]
610=>[HU: f_id=X9G-10222.03.2290011491, hw_v=H14, l_num=610, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0266532, sw_v=0421]
946=>[HU: f_id=X9G-10223.03.2290010256, hw_v=H14, l_num=946, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0268372, sw_v=0421]
500=>[HU: f_id=X9G-10222.03.2290011471, hw_v=H14, l_num=500, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0266490, sw_v=0421]
559=>[HU: f_id=X9G-10223.03.2290010153, hw_v=H14, l_num=559, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0268121, sw_v=0421]
1575=>[HU: f_id=X9G-10227.03.2290010081, hw_v=H14, l_num=1575, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0283835, sw_v=0421]
167=>[HU: f_id=X9G-10216.03.2290010037, hw_v=H14, l_num=167, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0240820, sw_v=0421]
1445=>[HU: f_id=X9G-10227.03.2290010203, hw_v=H14, l_num=1445, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0284176, sw_v=0421]
1608=>[HU: f_id=X9G-10228.03.2290010012, hw_v=H14, l_num=1608, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0286087, sw_v=0421]
1282=>[HU: f_id=X9G-10229.03.2290010009, hw_v=H14, l_num=1282, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0290090, sw_v=0421]
546=>[HU: f_id=X9G-10222.03.2290011520, hw_v=H14, l_num=546, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0266586, sw_v=0421]
436=>[HU: f_id=X9G-10222.03.2290011408, hw_v=H14, l_num=436, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0266351, sw_v=0421]
25 =>[HU: f_id=X9G-10216.03.2290010134, hw_v=H14, l_num= 25, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0241108, sw_v=0421]
423=>[HU: f_id=X9G-10222.03.2290011506, hw_v=H14, l_num=423, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0266562, sw_v=0421]
815=>[HU: f_id=X9G-10223.03.2290010319, hw_v=H14, l_num=815, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0268571, sw_v=0421]
1384=>[HU: f_id=X9G-10229.03.2290010162, hw_v=H14, l_num=1384, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0290518, sw_v=0421]
1417=>[HU: f_id=X9G-10227.03.2290010209, hw_v=H14, l_num=1417, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0284190, sw_v=0421]
1254=>[HU: f_id=X9G-10229.03.2290010153, hw_v=H14, l_num=1254, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0290492, sw_v=0421]
313=>[HU: f_id=X9G-10222.03.2290011593, hw_v=H14, l_num=313, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0266717, sw_v=0421]
1091=>[HU: f_id=X9G-10227.03.2290010460, hw_v=H14, l_num=1091, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0285000, sw_v=0421]
300=>[HU: f_id=X9G-10222.03.2290011626, hw_v=H14, l_num=300, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0266836, sw_v=0421]
705=>[HU: f_id=X9G-10223.03.2290010134, hw_v=H14, l_num=705, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0268082, sw_v=0421]
359=>[HU: f_id=X9G-10222.03.2290011604, hw_v=H14, l_num=359, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0266737, sw_v=0421]
828=>[HU: f_id=X9G-10223.03.2290010348, hw_v=H14, l_num=828, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0269760, sw_v=0421]
938=>[HU: f_id=X9G-10224.03.2290010044, hw_v=H14, l_num=938, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0271465, sw_v=0421]
1193=>[HU: f_id=X9G-10227.03.2290010316, hw_v=H14, l_num=1193, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0284487, sw_v=0421]
1226=>[HU: f_id=X9G-10229.03.2290010185, hw_v=H14, l_num=1226, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0290582, sw_v=0421]
1063=>[HU: f_id=X9G-10227.03.2290010424, hw_v=H14, l_num=1063, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0284903, sw_v=0421]
1849=>[HU: f_id=X9G-10227.03.2290010675, hw_v=H14, l_num=1849, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0285671, sw_v=0421]
1686=>[HU: f_id=X9G-10227.03.2290010768, hw_v=H14, l_num=1686, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0285943, sw_v=0421]
1979=>[HU: f_id=X9G-10227.03.2290010561, hw_v=H14, l_num=1979, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0285307, sw_v=0421]
249=>[HU: f_id=X9G-10222.03.2290011668, hw_v=H14, l_num=249, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0266884, sw_v=0421]
236=>[HU: f_id=X9G-10223.03.2290010004, hw_v=H14, l_num=236, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0267015, sw_v=0421]
628=>[HU: f_id=X9G-10222.03.2290011442, hw_v=H14, l_num=628, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0266430, sw_v=0421]
126=>[HU: f_id=X9G-10216.03.2290010076, hw_v=H14, l_num=126, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0240936, sw_v=0421]
1035=>[HU: f_id=X9G-10227.03.2290010374, hw_v=H14, l_num=1035, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0284752, sw_v=0421]
113=>[HU: f_id=X9G-10216.03.2290010103, hw_v=H14, l_num=113, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0241017, sw_v=0421]
1658=>[HU: f_id=X9G-10227.03.2290010801, hw_v=H14, l_num=1658, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0286011, sw_v=0421]
1788=>[HU: f_id=X9G-10227.03.2290010602, hw_v=H14, l_num=1788, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0285455, sw_v=0421]
1495=>[HU: f_id=X9G-10227.03.2290010175, hw_v=H14, l_num=1495, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0284120, sw_v=0421]
505=>[HU: f_id=X9G-10222.03.2290011532, hw_v=H14, l_num=505, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0266599, sw_v=0421]
1700=>[HU: f_id=X9G-10228.03.2290010060, hw_v=H14, l_num=1700, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0286300, sw_v=0421]
1597=>[HU: f_id=X9G-10227.03.2290010135, hw_v=H14, l_num=1597, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0284017, sw_v=0421]
1467=>[HU: f_id=X9G-10227.03.2290010260, hw_v=H14, l_num=1467, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0284292, sw_v=0421]
318=>[HU: f_id=X9G-10222.03.2290011588, hw_v=H14, l_num=318, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0266707, sw_v=0421]
305=>[HU: f_id=X9G-10222.03.2290011723, hw_v=H14, l_num=305, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0267001, sw_v=0421]
1439=>[HU: f_id=X9G-10227.03.2290010188, hw_v=H14, l_num=1439, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0284145, sw_v=0421]
1276=>[HU: f_id=X9G-10229.03.2290010142, hw_v=H14, l_num=1276, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0290461, sw_v=0421]
1309=>[HU: f_id=X9G-10229.03.2290010133, hw_v=H14, l_num=1309, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0290430, sw_v=0421]
1899=>[HU: f_id=X9G-10227.03.2290010683, hw_v=H14, l_num=1899, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0285698, sw_v=0421]
1941=>[HU: f_id=X9G-10227.03.2290010483, hw_v=H14, l_num=1941, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0285071, sw_v=0421]
1248=>[HU: f_id=X9G-10229.03.2290010014, hw_v=H14, l_num=1248, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0290103, sw_v=0421]
1420=>[HU: f_id=X9G-10227.03.2290010212, hw_v=H14, l_num=1420, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0284195, sw_v=0421]
1187=>[HU: f_id=X9G-10227.03.2290010288, hw_v=H14, l_num=1187, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0284374, sw_v=0421]
995=>[HU: f_id=X9G-10223.03.2290010278, hw_v=H14, l_num=995, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0268432, sw_v=0421]
1982=>[HU: f_id=X9G-10227.03.2290010563, hw_v=H14, l_num=1982, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0285314, sw_v=0421]
1852=>[HU: f_id=X9G-10228.03.2290010028, hw_v=H14, l_num=1852, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0286173, sw_v=0421]
885=>[HU: f_id=X9G-10223.03.2290010269, hw_v=H14, l_num=885, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0268399, sw_v=0421]
1159=>[HU: f_id=X9G-10227.03.2290010275, hw_v=H14, l_num=1159, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0284336, sw_v=0421]
493=>[HU: f_id=X9G-10222.03.2290011468, hw_v=H14, l_num=493, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0266484, sw_v=0421]
1029=>[HU: f_id=X9G-10227.03.2290010393, hw_v=H14, l_num=1029, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0284806, sw_v=0421]
480=>[HU: f_id=X9G-10222.03.2290011560, hw_v=H14, l_num=480, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0266651, sw_v=0421]
1201=>[HU: f_id=X9G-10229.03.2290010107, hw_v=H14, l_num=1201, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0290352, sw_v=0421]
872=>[HU: f_id=X9G-10223.03.2290010328, hw_v=H14, l_num=872, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0269548, sw_v=0421]
1791=>[HU: f_id=X9G-10227.03.2290010614, hw_v=H14, l_num=1791, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0285491, sw_v=0421]
1824=>[HU: f_id=X9G-10227.03.2290010691, hw_v=H14, l_num=1824, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0285722, sw_v=0421]
1661=>[HU: f_id=X9G-10227.03.2290010795, hw_v=H14, l_num=1661, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0286005, sw_v=0421]
1010=>[HU: f_id=X9G-10227.03.2290010419, hw_v=H14, l_num=1010, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0284889, sw_v=0421]
1633=>[HU: f_id=X9G-10228.03.2290010052, hw_v=H14, l_num=1633, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0286225, sw_v=0421]
685=>[HU: f_id=X9G-10223.03.2290010053, hw_v=H14, l_num=685, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0267886, sw_v=0421]
1470=>[HU: f_id=X9G-10227.03.2290010254, hw_v=H14, l_num=1470, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0284281, sw_v=0421]
293=>[HU: f_id=X9G-10222.03.2290011623, hw_v=H14, l_num=293, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0266829, sw_v=0421]
954=>[HU: f_id=X9G-10224.03.2290010074, hw_v=H14, l_num=954, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0271547, sw_v=0421]
562=>[HU: f_id=X9G-10223.03.2290010167, hw_v=H14, l_num=562, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0268142, sw_v=0421]
1605=>[HU: f_id=X9G-10228.03.2290010009, hw_v=H14, l_num=1605, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0286079, sw_v=0421]
170=>[HU: f_id=X9G-10216.03.2290010035, hw_v=H14, l_num=170, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0240816, sw_v=0421]
1442=>[HU: f_id=X9G-10227.03.2290010201, hw_v=H14, l_num=1442, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0284171, sw_v=0421]
941=>[HU: f_id=X9G-10223.03.2290010252, hw_v=H14, l_num=941, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0268358, sw_v=0421]
1312=>[HU: f_id=X9G-10229.03.2290010052, hw_v=H14, l_num=1312, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0290205, sw_v=0421]
831=>[HU: f_id=X9G-10223.03.2290010285, hw_v=H14, l_num=831, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0268452, sw_v=0421]
498=>[HU: f_id=X9G-10222.03.2290011467, hw_v=H14, l_num=498, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0266481, sw_v=0421]
877=>[HU: f_id=X9G-10223.03.2290010233, hw_v=H14, l_num=877, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0268278, sw_v=0421]
1414=>[HU: f_id=X9G-10227.03.2290010205, hw_v=H14, l_num=1414, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0284182, sw_v=0421]
485=>[HU: f_id=X9G-10222.03.2290010890, hw_v=H14, l_num=485, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0265127, sw_v=0421]
1251=>[HU: f_id=X9G-10229.03.2290010157, hw_v=H14, l_num=1251, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0290503, sw_v=0421]
767=>[HU: f_id=X9G-10223.03.2290010096, hw_v=H14, l_num=767, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0268023, sw_v=0421]
1121=>[HU: f_id=X9G-10227.03.2290010273, hw_v=H14, l_num=1121, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0284329, sw_v=0421]
1874=>[HU: f_id=X9G-10228.03.2290010043, hw_v=H14, l_num=1874, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0286199, sw_v=0421]
96 =>[HU: f_id=X9G-10216.03.2290010165, hw_v=H14, l_num= 96, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0241204, sw_v=0421]
375=>[HU: f_id=X9G-10223.03.2290010038, hw_v=H14, l_num=375, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0267081, sw_v=0421]
362=>[HU: f_id=X9G-10222.03.2290011577, hw_v=H14, l_num=362, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0266684, sw_v=0421]
85 =>[HU: f_id=X9G-10216.03.2290010186, hw_v=H14, l_num= 85, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0241261, sw_v=0421]
1223=>[HU: f_id=X9G-10229.03.2290010191, hw_v=H14, l_num=1223, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0290599, sw_v=0421]
644=>[HU: f_id=X9G-10222.03.2290011454, hw_v=H14, l_num=644, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0266454, sw_v=0421]
252=>[HU: f_id=X9G-10222.03.2290011657, hw_v=H14, l_num=252, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0266869, sw_v=0421]
1060=>[HU: f_id=X9G-10227.03.2290010367, hw_v=H14, l_num=1060, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0284731, sw_v=0421]
1846=>[HU: f_id=X9G-10227.03.2290010679, hw_v=H14, l_num=1846, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0285686, sw_v=0421]
1683=>[HU: f_id=X9G-10227.03.2290010771, hw_v=H14, l_num=1683, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0285951, sw_v=0421]
298=>[HU: f_id=X9G-10222.03.2290011622, hw_v=H14, l_num=298, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0266827, sw_v=0421]
1716=>[HU: f_id=X9G-10227.03.2290010553, hw_v=H14, l_num=1716, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0285273, sw_v=0421]
631=>[HU: f_id=X9G-10222.03.2290011376, hw_v=H14, l_num=631, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0266282, sw_v=0421]
754=>[HU: f_id=X9G-10223.03.2290010062, hw_v=H14, l_num=754, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0267916, sw_v=0421]
1818=>[HU: f_id=X9G-10227.03.2290010698, hw_v=H14, l_num=1818, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0285743, sw_v=0421]
188=>[HU: f_id=X9G-10216.03.2290010068, hw_v=H14, l_num=188, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0240912, sw_v=0421]
1655=>[HU: f_id=X9G-10227.03.2290010776, hw_v=H14, l_num=1655, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0285963, sw_v=0421]
